Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",0,546,"Estevez Moreno","","Juan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,31
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",0,546,"Grover","","Sabrina","Liberal","Libéral",N,N,49
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",0,546,"McLean","","Greg","Conservative","Conservateur",Y,Y,84
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",0,546,"Mullins","","Austin","Green Party","Parti Vert",N,N,3
48004,"Calgary Centre","Calgary-Centre"," 1","Calgary",N,N,"",0,546,"Pawlowski","","Dawid","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",0,522,"Estevez Moreno","","Juan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,15
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",0,522,"Grover","","Sabrina","Liberal","Libéral",N,N,44
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",0,522,"McLean","","Greg","Conservative","Conservateur",Y,Y,84
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",0,522,"Mullins","","Austin","Green Party","Parti Vert",N,N,3
48004,"Calgary Centre","Calgary-Centre"," 2","Calgary",N,N,"",0,522,"Pawlowski","","Dawid","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",3,437,"Estevez Moreno","","Juan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,41
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",3,437,"Grover","","Sabrina","Liberal","Libéral",N,N,44
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",3,437,"McLean","","Greg","Conservative","Conservateur",Y,Y,26
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",3,437,"Mullins","","Austin","Green Party","Parti Vert",N,N,4
48004,"Calgary Centre","Calgary-Centre"," 3","Calgary",N,N,"",3,437,"Pawlowski","","Dawid","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,5
48004,"Calgary Centre","Calgary-Centre"," 4","Calgary",N,N,"",5,788,"Estevez Moreno","","Juan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,57
48004,"Calgary Centre","Calgary-Centre"," 4","Calgary",N,N,"",5,788,"Grover","","Sabrina","Liberal","Libéral",N,N,90
48004,"Calgary Centre","Calgary-Centre"," 4","Calgary",N,N,"",5,788,"McLean","","Greg","Conservative","Conservateur",Y,Y,127
48004,"Calgary Centre","Calgary-Centre"," 4","Calgary",N,N,"",5,788,"Mullins","","Austin","Green Party","Parti Vert",N,N,6
48004,"Calgary Centre","Calgary-Centre"," 4","Calgary",N,N,"",5,788,"Pawlowski","","Dawid","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,2
48004,"Calgary Centre","Calgary-Centre"," 5","Calgary ",Y,N,"",0,0,"Estevez Moreno","","Juan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,0
48004,"Calgary Centre","Calgary-Centre"," 5","Calgary ",Y,N,"",0,0,"Grover","","Sabrina","Liberal","Libéral",N,N,0
48004,"Calgary Centre","Calgary-Centre"," 5","Calgary ",Y,N,"",0,0,"McLean","","Greg","Conservative","Conservateur",Y,Y,0
48004,"Calgary Centre","Calgary-Centre"," 5","Calgary ",Y,N,"",0,0,"Mullins","","Austin","Green Party","Parti Vert",N,N,0
48004,"Calgary Centre","Calgary-Centre"," 5","Calgary ",Y,N,"",0,0,"Pawlowski","","Dawid","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
48004,"Calgary Centre","Calgary-Centre"," 6","Calgary",N,N,"",0,558,"Estevez Moreno","","Juan","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,29
48004,"Calgary Centre","Calgary-Centre"," 6","Calgary",N,N,"",0,558,"Grover","","Sabrina","Liberal","Libéral",N,N,59
48004,"Calgary Centre","Calgary-Centre"," 6","Calgary",N,N,"",0,558,"McLean","","Greg","Conservative","Conservateur",Y,Y,77
48004,"Calgary Centre","Calgary-Centre"," 6","Calgary",N,N,"",0,558,"Mullins","","Austin","Green Party","Parti Vert",N,N,3
