Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
46007,"Portage--Lisgar","Portage--Lisgar"," 1","St. Ambroise",N,N,"",3,121,"Bergen","","Candice","Conservative","Conservateur",Y,Y,15
46007,"Portage--Lisgar","Portage--Lisgar"," 1","St. Ambroise",N,N,"",3,121,"Carrier","","Andrew","Liberal","Libéral",N,N,23
46007,"Portage--Lisgar","Portage--Lisgar"," 1","St. Ambroise",N,N,"",3,121,"Dondo","","Jerome","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,0
46007,"Portage--Lisgar","Portage--Lisgar"," 1","St. Ambroise",N,N,"",3,121,"Friesen","","Ken","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
46007,"Portage--Lisgar","Portage--Lisgar"," 1","St. Ambroise",N,N,"",3,121,"Wiebe","","Solomon","People's Party - PPC","Parti populaire - PPC",N,N,1
46007,"Portage--Lisgar","Portage--Lisgar"," 2","St. Marks",N,N,"",0,282,"Bergen","","Candice","Conservative","Conservateur",Y,Y,56
46007,"Portage--Lisgar","Portage--Lisgar"," 2","St. Marks",N,N,"",0,282,"Carrier","","Andrew","Liberal","Libéral",N,N,9
46007,"Portage--Lisgar","Portage--Lisgar"," 2","St. Marks",N,N,"",0,282,"Dondo","","Jerome","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
46007,"Portage--Lisgar","Portage--Lisgar"," 2","St. Marks",N,N,"",0,282,"Friesen","","Ken","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,17
46007,"Portage--Lisgar","Portage--Lisgar"," 2","St. Marks",N,N,"",0,282,"Wiebe","","Solomon","People's Party - PPC","Parti populaire - PPC",N,N,64
46007,"Portage--Lisgar","Portage--Lisgar"," 3","Macdonald",N,N,"",0,252,"Bergen","","Candice","Conservative","Conservateur",Y,Y,77
46007,"Portage--Lisgar","Portage--Lisgar"," 3","Macdonald",N,N,"",0,252,"Carrier","","Andrew","Liberal","Libéral",N,N,8
46007,"Portage--Lisgar","Portage--Lisgar"," 3","Macdonald",N,N,"",0,252,"Dondo","","Jerome","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
46007,"Portage--Lisgar","Portage--Lisgar"," 3","Macdonald",N,N,"",0,252,"Friesen","","Ken","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,10
46007,"Portage--Lisgar","Portage--Lisgar"," 3","Macdonald",N,N,"",0,252,"Wiebe","","Solomon","People's Party - PPC","Parti populaire - PPC",N,N,13
46007,"Portage--Lisgar","Portage--Lisgar"," 4","Oakland",N,N,"",0,304,"Bergen","","Candice","Conservative","Conservateur",Y,Y,80
46007,"Portage--Lisgar","Portage--Lisgar"," 4","Oakland",N,N,"",0,304,"Carrier","","Andrew","Liberal","Libéral",N,N,12
46007,"Portage--Lisgar","Portage--Lisgar"," 4","Oakland",N,N,"",0,304,"Dondo","","Jerome","Christian Heritage Party","Parti de l'Héritage Chrétien",N,N,1
46007,"Portage--Lisgar","Portage--Lisgar"," 4","Oakland",N,N,"",0,304,"Friesen","","Ken","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
46007,"Portage--Lisgar","Portage--Lisgar"," 4","Oakland",N,N,"",0,304,"Wiebe","","Solomon","People's Party - PPC","Parti populaire - PPC",N,N,6
46007,"Portage--Lisgar","Portage--Lisgar"," 5","Portage la Prairie",N,N,"",0,366,"Bergen","","Candice","Conservative","Conservateur",Y,Y,49
46007,"Portage--Lisgar","Portage--Lisgar"," 5","Portage la Prairie",N,N,"",0,366,"Carrier","","Andrew","Liberal","Libéral",N,N,24
