Electoral District Number/Numéro de circonscription,Electoral District Name_English/Nom de circonscription_Anglais,Electoral District Name_French/Nom de circonscription_Français,Polling Station Number/Numéro du bureau de scrutin,Polling Station Name/Nom du bureau de scrutin,Void Poll Indicator/Indicateur de bureau supprimé,No Poll Held Indicator/Indicateur de bureau sans scrutin,Merge With/Fusionné avec,Rejected Ballots for Polling Station/Bulletins rejetés du bureau,Electors for Polling Station/Électeurs du bureau,Candidate’s Family Name/Nom de famille du candidat,Candidate’s Middle Name/Second prénom du candidat,Candidate’s First Name/Prénom du candidat,Political Affiliation Name_English/Appartenance politique_Anglais,Political Affiliation Name_French/Appartenance politique_Français,Incumbent Indicator/Indicateur_Candidat sortant,Elected Candidate Indicator/Indicateur du candidat élu,Candidate Poll Votes Count/Votes du candidat pour le bureau
59001,"Abbotsford","Abbotsford"," 1","Abbotsford",N,N,"",2,440,"Fast","","Ed","Conservative","Conservateur",Y,Y,30
59001,"Abbotsford","Abbotsford"," 1","Abbotsford",N,N,"",2,440,"Fowler","","Stephen","Green Party","Parti Vert",N,N,1
59001,"Abbotsford","Abbotsford"," 1","Abbotsford",N,N,"",2,440,"Gill","","Navreen","Liberal","Libéral",N,N,73
59001,"Abbotsford","Abbotsford"," 1","Abbotsford",N,N,"",2,440,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,8
59001,"Abbotsford","Abbotsford"," 1","Abbotsford",N,N,"",2,440,"Yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,37
59001,"Abbotsford","Abbotsford"," 2","Abbotsford",N,N,"",5,346,"Fast","","Ed","Conservative","Conservateur",Y,Y,38
59001,"Abbotsford","Abbotsford"," 2","Abbotsford",N,N,"",5,346,"Fowler","","Stephen","Green Party","Parti Vert",N,N,2
59001,"Abbotsford","Abbotsford"," 2","Abbotsford",N,N,"",5,346,"Gill","","Navreen","Liberal","Libéral",N,N,88
59001,"Abbotsford","Abbotsford"," 2","Abbotsford",N,N,"",5,346,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,7
59001,"Abbotsford","Abbotsford"," 2","Abbotsford",N,N,"",5,346,"Yakandawela","","Dhrmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,16
59001,"Abbotsford","Abbotsford"," 3","Abbotsford",N,N,"",7,402,"Fast","","Ed","Conservative","Conservateur",Y,Y,31
59001,"Abbotsford","Abbotsford"," 3","Abbotsford",N,N,"",7,402,"Fowler","","Stephen","Green Party","Parti Vert",N,N,1
59001,"Abbotsford","Abbotsford"," 3","Abbotsford",N,N,"",7,402,"Gill","","Navreen","Liberal","Libéral",N,N,87
59001,"Abbotsford","Abbotsford"," 3","Abbotsford",N,N,"",7,402,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,10
59001,"Abbotsford","Abbotsford"," 3","Abbotsford",N,N,"",7,402,"yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
59001,"Abbotsford","Abbotsford"," 4","Abbotsford",N,N,"",0,579,"Fast","","Ed","Conservative","Conservateur",Y,Y,39
59001,"Abbotsford","Abbotsford"," 4","Abbotsford",N,N,"",0,579,"Fowler","","Stephen","Green Party","Parti Vert",N,N,1
59001,"Abbotsford","Abbotsford"," 4","Abbotsford",N,N,"",0,579,"Gill","","Navreen","Liberal","Libéral",N,N,94
59001,"Abbotsford","Abbotsford"," 4","Abbotsford",N,N,"",0,579,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,5
59001,"Abbotsford","Abbotsford"," 4","Abbotsford",N,N,"",0,579,"Yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,37
59001,"Abbotsford","Abbotsford"," 5","Abbotsford",N,N,"",2,388,"Fast","","Ed","Conservative","Conservateur",Y,Y,27
59001,"Abbotsford","Abbotsford"," 5","Abbotsford",N,N,"",2,388,"Fowler","","Stephen","Green Party","Parti Vert",N,N,1
59001,"Abbotsford","Abbotsford"," 5","Abbotsford",N,N,"",2,388,"Gill","","Navreen","Liberal","Libéral",N,N,65
59001,"Abbotsford","Abbotsford"," 5","Abbotsford",N,N,"",2,388,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,1
59001,"Abbotsford","Abbotsford"," 5","Abbotsford",N,N,"",2,388,"Yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,22
59001,"Abbotsford","Abbotsford"," 6","Abbotsford",N,N,"",3,432,"Fast","","Ed","Conservative","Conservateur",Y,Y,50
59001,"Abbotsford","Abbotsford"," 6","Abbotsford",N,N,"",3,432,"Fowler","","Stephen","Green Party","Parti Vert",N,N,1
59001,"Abbotsford","Abbotsford"," 6","Abbotsford",N,N,"",3,432,"Gill","","Navreen","Liberal","Libéral",N,N,76
59001,"Abbotsford","Abbotsford"," 6","Abbotsford",N,N,"",3,432,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,11
59001,"Abbotsford","Abbotsford"," 6","Abbotsford",N,N,"",3,432,"Yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
59001,"Abbotsford","Abbotsford"," 7","Abbotsford",N,N,"",1,448,"Fast","","Ed","Conservative","Conservateur",Y,Y,64
59001,"Abbotsford","Abbotsford"," 7","Abbotsford",N,N,"",1,448,"Fowler","","Stephen","Green Party","Parti Vert",N,N,1
59001,"Abbotsford","Abbotsford"," 7","Abbotsford",N,N,"",1,448,"Gill","","Navreen","Liberal","Libéral",N,N,42
59001,"Abbotsford","Abbotsford"," 7","Abbotsford",N,N,"",1,448,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,4
59001,"Abbotsford","Abbotsford"," 7","Abbotsford",N,N,"",1,448,"Yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,11
59001,"Abbotsford","Abbotsford"," 8","Abbotsford",N,N,"",1,472,"Fast","","Ed","Conservative","Conservateur",Y,Y,61
59001,"Abbotsford","Abbotsford"," 8","Abbotsford",N,N,"",1,472,"Fowler","","Stephen","Green Party","Parti Vert",N,N,3
59001,"Abbotsford","Abbotsford"," 8","Abbotsford",N,N,"",1,472,"Gill","","Navreen","Liberal","Libéral",N,N,46
59001,"Abbotsford","Abbotsford"," 8","Abbotsford",N,N,"",1,472,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,9
59001,"Abbotsford","Abbotsford"," 8","Abbotsford",N,N,"",1,472,"Yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,43
59001,"Abbotsford","Abbotsford"," 9","Abbotsford",N,N,"",0,566,"Fast","","Ed","Conservative","Conservateur",Y,Y,72
59001,"Abbotsford","Abbotsford"," 9","Abbotsford",N,N,"",0,566,"Fowler","","Stephen","Green Party","Parti Vert",N,N,2
59001,"Abbotsford","Abbotsford"," 9","Abbotsford",N,N,"",0,566,"Gill","","Navreen","Liberal","Libéral",N,N,105
59001,"Abbotsford","Abbotsford"," 9","Abbotsford",N,N,"",0,566,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,14
59001,"Abbotsford","Abbotsford"," 9","Abbotsford",N,N,"",0,566,"Yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
59001,"Abbotsford","Abbotsford"," 10","Abbotsford",N,N,"",0,446,"Fast","","Ed","Conservative","Conservateur",Y,Y,35
59001,"Abbotsford","Abbotsford"," 10","Abbotsford",N,N,"",0,446,"Fowler","","Stephen","Green Party","Parti Vert",N,N,5
59001,"Abbotsford","Abbotsford"," 10","Abbotsford",N,N,"",0,446,"Gill","","Navreen","Liberal","Libéral",N,N,70
59001,"Abbotsford","Abbotsford"," 10","Abbotsford",N,N,"",0,446,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,3
59001,"Abbotsford","Abbotsford"," 10","Abbotsford",N,N,"",0,446,"Yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,18
59001,"Abbotsford","Abbotsford"," 11","Abbotsford",N,N,"",3,522,"Fast","","Ed","Conservative","Conservateur",Y,Y,60
59001,"Abbotsford","Abbotsford"," 11","Abbotsford",N,N,"",3,522,"Fowler","","Stephen","Green Party","Parti Vert",N,N,5
59001,"Abbotsford","Abbotsford"," 11","Abbotsford",N,N,"",3,522,"Gill","","Navreen","Liberal","Libéral",N,N,54
59001,"Abbotsford","Abbotsford"," 11","Abbotsford",N,N,"",3,522,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,15
59001,"Abbotsford","Abbotsford"," 11","Abbotsford",N,N,"",3,522,"Yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,25
59001,"Abbotsford","Abbotsford"," 12","Abbotsford",N,N,"",3,489,"Fast","","Ed","Conservative","Conservateur",Y,Y,75
59001,"Abbotsford","Abbotsford"," 12","Abbotsford",N,N,"",3,489,"Fowler","","Stephen","Green Party","Parti Vert",N,N,5
59001,"Abbotsford","Abbotsford"," 12","Abbotsford",N,N,"",3,489,"Gill","","Navreen","Liberal","Libéral",N,N,54
59001,"Abbotsford","Abbotsford"," 12","Abbotsford",N,N,"",3,489,"Sinclair","","Kevin","People's Party - PPC","Parti populaire - PPC",N,N,9
59001,"Abbotsford","Abbotsford"," 12","Abbotsford",N,N,"",3,489,"Yakandawela","","Dharmasena","NDP-New Democratic Party","NPD-Nouveau Parti démocratique",N,N,27
